NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,ReacScore1,ReacScore2,TargetTenantType,S8_1_ProgramName,S8_1_AssistedUnits,S8_1_RentToFMR,LIHTC_1_ProgramName,S8_2_ID
1009600,PALMS MANOR,3740 Kelton Ave,Los Angeles,CA,90034-7124,31080,Metropolitan Statistical Area,Los Angeles,6037,6037271802,37,34.02,-118,96b,96b,Disabled,PRAC/811,5,69.41,,
1013138,LIME HOUSE,1800 W Martin Luther King Jr Blvd,Los Angeles,CA,90062-1577,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231500,37,34.01,-118,88c*,83c,Elderly,PRAC/202,33,56.51,,
1013301,WATERLOO HEIGHTS APARTMENTS,1011 Waterloo St,Los Angeles,CA,90026-3087,31080,Metropolitan Statistical Area,Los Angeles,6037,6037195710,28,34.08,-118,86c,96b,Disabled,PRAC/811,17,65.65,,
1013307,WESTMINSTER ARMS,3405 Arlington Ave,Los Angeles,CA,90018-3755,31080,Metropolitan Statistical Area,Los Angeles,6037,6037219020,37,34.03,-118,97a,91b,Elderly,PRAC/202,55,43.22,,
1014461,BEVERLY PARK SENIOR,1071 S La Cienega Blvd,Los Angeles,CA,90035-2560,31080,Metropolitan Statistical Area,Los Angeles,6037,6037216401,37,34.06,-118,88b,95b,Family,Sec 8 NC,49,129.96,4% Tax Credit,
1014465,HOLIDAY 101 A,1102 W 41st Pl,Los Angeles,CA,90037-1838,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231600,37,34.01,-118,87b,87b,Family,LMSA,71,86.3,,CA16M000223
1014467,BROWNING APARTMENTS,1104 Browning Blvd,Los Angeles,CA,90037-1662,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231220,37,34.01,-118,99a,96b*,Family,Sec 8 NC,5,101.94,,
1014475,GRIFFITH GARDENS,1144 E 24th St,Los Angeles,CA,90011-1642,31080,Metropolitan Statistical Area,Los Angeles,6037,6037226420,40,34.02,-118,89c,97a,Family,LMSA,39,104.52,,
1014482,TOWNE SQUARE APARTMENTS,11620 Towne Ave,Los Angeles,CA,90061-2955,31080,Metropolitan Statistical Area,Los Angeles,6037,6037241001,43,33.93,-118,97b,88b,Family,LMSA,50,88.33,,
1014490,METRO WEST VILLAGE APARTMENTS,1212 W 110th St,Los Angeles,CA,90044-1447,31080,Metropolitan Statistical Area,Los Angeles,6037,6037600303,43,33.94,-118,68c*,78c*,Family,LMSA,40,60.89,,CA16M000217
1014503,L A PRO 30,1340 S Westlake Ave,Los Angeles,CA,90006-5076,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224310,34,34.05,-118,90c,90c,Family,LMSA,101,79.86,,
1014507,VENDOME COURTS,135 S Reno St,Los Angeles,CA,90057-1140,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208610,34,34.07,-118,94b,94b,Family,LMSA,50,121.92,,
1014549,JEWEL TERRACES,1420 W 27th St,Los Angeles,CA,90007-2171,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221810,37,34.03,-118,83c,86b*,Family,LMSA,32,96.08,,
1014553,MANHATTAN GARDENS,1424 S Manhattan Pl,Los Angeles,CA,90019-4703,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221303,34,34.05,-118,96a,96a,Family,Sec 8 NC,5,92.45,,
1014575,SUNSET APARTMENTS,1711 Park Ave,Los Angeles,CA,90026-3261,31080,Metropolitan Statistical Area,Los Angeles,6037,6037197500,28,34.08,-118,77c,96c,Family,LMSA,81,45.15,,
1014577,WATTS ARMS II,1720 E Century Blvd,Los Angeles,CA,90002-3063,31080,Metropolitan Statistical Area,Los Angeles,6037,6037242200,44,33.95,-118,89b,79c*,Elderly,LMSA,40,77.94,,
1014583,VILLA ST ANDREWS,1840 S St Andrews Pl,Los Angeles,CA,90019-6456,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221302,34,34.04,-118,88a,99b,Family,LMSA,13,46.8,,
1014587,CASTLE ARGYLE APARTMENTS,1919 Argyle Ave,Los Angeles,CA,90068-3965,31080,Metropolitan Statistical Area,Los Angeles,6037,6037189500,28,34.11,-118,92b,92b,Elderly,LMSA,97,54.64,,
1014591,CASA DE WOODS,1951 W 22nd St,Los Angeles,CA,90018-1660,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221500,37,34.04,-118,81b*,69b*,Family,LMSA,20,99.1,,
1014607,CASA LONGWOOD,2535 S Longwood Ave,Los Angeles,CA,90016-2853,31080,Metropolitan Statistical Area,Los Angeles,6037,6037219700,37,34.03,-118,80c,80c,Elderly,LMSA,20,62.4,,
1014609,LOS ANGELES GARDENS,2624 S Harvard Blvd,Los Angeles,CA,90018-3556,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222200,37,34.03,-118,92b,97b,Family,LMSA,101,54,,
1014613,PRESERVATION I,2628 West Blvd,Los Angeles,CA,90016-3065,31080,Metropolitan Statistical Area,Los Angeles,6037,6037220000,37,34.03,-118,84c*,73c,Family,LMSA,60,71.76,,CA16M000347
1014619,VISTA TOWER,3000 Leeward Ave,Los Angeles,CA,90005-1463,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212203,34,34.06,-118,99b,99b,Elderly,LMSA,146,103.06,4% Tax Credit,
1014623,BEVERLY MANOR,334 N Normandie Ave,Los Angeles,CA,90004-4433,31080,Metropolitan Statistical Area,Los Angeles,6037,6037192620,34,34.08,-118,64c,64c,Family,LMSA,58,40.94,,
1014625,PREMIER APARTMENTS,368 E Imperial Hwy,Los Angeles,CA,90061-3046,31080,Metropolitan Statistical Area,Los Angeles,6037,6037241001,43,33.93,-118,76c,91c*,Family,LMSA,120,65.47,,
1014627,HUBBARD STREET ARMS,3739 Hubbard St,Los Angeles,CA,90023-1844,31080,Metropolitan Statistical Area,Los Angeles,6037,6037531202,40,34.03,-118,97a,97a,Family,LMSA,6,94.66,,
1014639,HOLIDAY 101 B,4163 Monroe St,Los Angeles,CA,90029-2854,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191420,28,34.09,-118,97b,97b,Family,LMSA,117,94.81,,
1014643,TWO WORLDS II,420 S Union Ave,Los Angeles,CA,90017-1056,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209102,34,34.06,-118,85c,85c,Family,LMSA,60,83.42,,
1014645,HOLIDAY 102,427 Union Dr,Los Angeles,CA,90017-1551,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208904,34,34.06,-118,90c,67c*,Family,LMSA,54,92.45,,CA16M000231
1014647,LITTLE TOKYO TOWERS,455 E 3rd St,Los Angeles,CA,90013-1634,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206200,34,34.05,-118,88c,89a,Elderly,LMSA,180,43.05,,
1014649,FIGUEROA GARDENS APARTMENTS,4550 N Figueroa St,Los Angeles,CA,90065-3042,31080,Metropolitan Statistical Area,Los Angeles,6037,6037185100,34,34.1,-118,81c*,96b,Family,Preservation,71,84.24,,
1014655,HOLLYWOOD WEST APARTMENTS,5822 Willoughby Ave,Los Angeles,CA,90038-3048,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191820,28,34.09,-118,82c,94c,Family,LMSA,79,46.67,,
1014657,615 MANHATTAN,615 S Manhattan Pl,Los Angeles,CA,90005-3068,31080,Metropolitan Statistical Area,Los Angeles,6037,6037211704,34,34.06,-118,61c*,92b,Elderly,LMSA,115,104.11,4% Tax Credit,CA16M000330
1014659,JUANITA APARTMENTS,624 N Juanita Ave,Los Angeles,CA,90004-2200,31080,Metropolitan Statistical Area,Los Angeles,6037,6037192700,28,34.08,-118,88b,88b,Family,Sec 8 NC,5,93.76,,
1014681,HAVEN 502,825 W Adams Blvd,Los Angeles,CA,90007-2565,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224420,37,34.03,-118,90c,82b,Family,LMSA,102,75.57,,
1014685,CANNON APARTMENTS,9215 Hooper Ave,Los Angeles,CA,90002-2033,31080,Metropolitan Statistical Area,Los Angeles,6037,6037535200,44,33.95,-118,91c*,71c*,Family,Preservation,35,70.52,,
1017182,BUDLONG APARTMENTS,11015 S Budlong Ave,Los Angeles,CA,90044-1565,31080,Metropolitan Statistical Area,Los Angeles,6037,6037600303,43,33.93,-118,95b,95b,Family,LMSA,20,62.43,,
1017184,LEASTER APARTMENTS,1422 Miramar St,Los Angeles,CA,90026-6054,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208302,34,34.06,-118,78c,94b*,Family,202/8 NC,35,75.51,,CA16L000019
1017190,PRINCESS APARTMENTS,1648 N Kingsley Dr,Los Angeles,CA,90027-5067,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190520,28,34.1,-118,90c,91c,Family,LMSA,58,91.26,,
1017194,OXFORD PARK,1920 S Oxford Ave,Los Angeles,CA,90018-1549,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221402,34,34.04,-118,99a,95b,Elderly,Preservation,108,97.19,,
1017197,DUDLEY OAKS,2119 Oak St,Los Angeles,CA,90007-1912,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224410,37,34.03,-118,80b,80b,Family,Preservation,20,113.93,,
1017198,MCA #3 APARTMENTS,3940 Gibraltar Ave,Los Angeles,CA,90008-1265,31080,Metropolitan Statistical Area,Los Angeles,6037,6037236202,37,34.02,-118,81c*,62c*,Family,PD/8 Existing,20,104.35,,
1018088,1035 W 39TH ST APARTMENTS,1035 W 39th St,Los Angeles,CA,90037-1592,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231220,37,34.02,-118,73c,68b,Family,Sec 8 NC,5,123.08,,
1018090,MAIN STREET NEW HOPE COURTYARD,109 W 56th St,Los Angeles,CA,90037-4511,31080,Metropolitan Statistical Area,Los Angeles,6037,6037232800,40,33.99,-118,93b,93b,Elderly,PRAC/811,24,64.73,,
1018092,SOUTHSIDE APARTMENTS,10950 S Central Ave,Los Angeles,CA,90059-1024,31080,Metropolitan Statistical Area,Los Angeles,6037,6037242000,43,33.94,-118,89b,89c,Disabled,PD/8 Existing,32,52.49,,
1018094,GRANDVIEW HOMES,1114 S Grand View St,Los Angeles,CA,90006-3657,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209810,34,34.05,-118,98b,93b,Family,Sec 8 NC,26,98.07,,
1018096,CASA DEVELOPMENT,1151 N New Hampshire Ave,Los Angeles,CA,90029-1707,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191203,28,34.09,-118,96b,96b*,Family,LMSA,158,47.85,,
1018100,JEFFERSON VILLAS,1286 W Jefferson Blvd,Los Angeles,CA,90007,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222600,37,34.03,-118,84c,84c,Family,Sec 8 NC,5,93.57,,
1018102,HAVEN 501,1330 S Burlington Ave,Los Angeles,CA,90006-5468,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224320,34,34.05,-118,83c,79b,Family,LMSA,48,37.25,,
1018106,TELACU PICO ALISO,1450 E 1st St,Los Angeles,CA,90033-3327,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206032,34,34.05,-118,94b,94b,Elderly,PRAC/202,74,49.34,,
1018108,WILLS MANOR,1510 W 27th St,Los Angeles,CA,90007-2143,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221810,37,34.03,-118,90b*,93c,Disabled,PRAC/811,7,84.42,,
1018110,CORONADO VILLAS,1632 N Coronado St,Los Angeles,CA,90026,31080,Metropolitan Statistical Area,Los Angeles,6037,6037195500,28,34.09,-118,91b,91b,Family,Sec 8 NC,5,129.51,,
1018114,JEFFERSON TOWNHOMES,1693 W Jefferson Blvd,Los Angeles,CA,90018-3973,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222100,37,34.03,-118,85c*,85c*,Family,Sec 8 NC,30,110.49,4% Tax Credit,
1018118,GLAD PROJECT,2222 Laverna Ave,Los Angeles,CA,90041-2660,31080,Metropolitan Statistical Area,Los Angeles,6037,6037181600,34,34.13,-118,45c,42c,Family,PRAC/811,14,92.18,,
1018120,PARK VIEW TERRACE APARTMENTS,2451 W 7th St,Los Angeles,CA,90057-3959,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208802,34,34.06,-118,95c,95c,Elderly,Sec 8 NC,94,97.02,,
1018122,SUBSIDIZED HOUSING CORPORATION 116,247 W 84th St,Los Angeles,CA,90003-2815,31080,Metropolitan Statistical Area,Los Angeles,6037,6037239702,43,33.96,-118,81b,82b,Family,Sec 8 NC,1,65.17,,CA160068024
1018124,WESTSIDE CLOVERDALE,3006 S Cloverdale Ave,Los Angeles,CA,90016-3835,31080,Metropolitan Statistical Area,Los Angeles,6037,6037219901,37,34.03,-118,51b,51b,Family,PD/8 Existing,8,94.39,,
1018126,GREENFIELD MANOR,3753 Greenfield Ave,Los Angeles,CA,90034-7029,31080,Metropolitan Statistical Area,Los Angeles,6037,6037271801,37,34.02,-118,84b,84b,Disabled,PRAC/811,5,91.4,,
1018128,BALDWIN VILLA PLAZA,3939 Marlton Ave,Los Angeles,CA,90008-1753,31080,Metropolitan Statistical Area,Los Angeles,6037,6037236100,37,34.01,-118,98b,90c,Elderly,HFDA/8 NC,200,108.41,,
1018130,WILTON WILSHIRE ARMS,3966 Wilshire Blvd,Los Angeles,CA,90010-3309,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212610,34,34.06,-118,94b,98b,Elderly,Sec 8 NC,72,99.34,,
1018134,WILLOW BROOK VILLA,4341 Willow Brook Ave Apt 316,Los Angeles,CA,90029-2922,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191410,28,34.09,-118,99a,90c*,Elderly,Sec 8 NC,84,116.19,,
1018138,UNION FERRARO TOWERS,455 S Union Ave,Los Angeles,CA,90017-1005,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208904,34,34.06,-118,95b,95b,Family,Sec 8 NC,200,107.16,,
1018142,10TH AVE TOWN HOMES,6312 10th Ave,Los Angeles,CA,90043-4171,31080,Metropolitan Statistical Area,Los Angeles,6037,6037234901,37,33.98,-118,55c*,55c*,Family,Sec 8 NC,5,80.81,,
1018144,97TH ST TOWNHOMES,731 W 97th St,Los Angeles,CA,90044-4609,31080,Metropolitan Statistical Area,Los Angeles,6037,6037240401,43,33.95,-118,93b,75b,Family,Sec 8 NC,5,82.15,,
1018146,HOLIDAY 101 C,751 N Hoover St,Los Angeles,CA,90029-3617,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191420,28,34.08,-118,91b*,91b*,Family,LMSA,47,94,,CA16L000078
1018148,NEW HAMPSHIRE ARMS,819 S New Hampshire Ave,Los Angeles,CA,90005,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212306,34,34.06,-118,84c,97b,Elderly,Sec 8 NC,36,94.14,,
1023088,ACCESSIBLE APARTMENTS NO 1-LOS ANGELES,2628 Brighton Ave,Los Angeles,CA,90018-2752,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222200,37,34.03,-118,87b,87b,Disabled,202/8 NC,12,115.38,,
1023108,CATHAY MANOR,600 N Broadway,Los Angeles,CA,90012-2840,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207102,34,34.06,-118,50c,50c,Elderly,202/8 NC,268,69.84,,
1023118,CASA PAREDES,501 N Soto St,Los Angeles,CA,90033-1972,31080,Metropolitan Statistical Area,Los Angeles,6037,6037203600,34,34.05,-118,82c*,82c*,Disabled,202/8 NC,10,95.43,4% and 9% Tax Credit,
1023145,PICO WOOSTER SR CTZ HSNG,1425 S Wooster St,Los Angeles,CA,90035-3456,31080,Metropolitan Statistical Area,Los Angeles,6037,6037217002,37,34.05,-118,84c,84c,Elderly,202/8 NC,49,131.66,,
1023166,TELACU PLAZA,1033 S Hope St,Los Angeles,CA,90015-1430,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207900,34,34.04,-118,97b,97b,Disabled,202/8 NC,39,117.88,,
1023567,ALICE MANOR,10325 Grandee Ave,Los Angeles,CA,90002-3651,31080,Metropolitan Statistical Area,Los Angeles,6037,6037242700,44,33.94,-118,83c,60c*,Elderly,202/8 NC,60,64.11,,
1023571,FAME ARMS,2420 S Western Ave,Los Angeles,CA,90018-2650,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221500,37,34.03,-118,38c,38c,Disabled,202/8 NC,39,94.39,,
1027072,BOYLE APARTMENTS,427 S Boyle Ave,Los Angeles,CA,90033-3852,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206050,34,34.04,-118,76b,86b*,Family,LMSA,34,73.48,,
1027074,BURLINGTON ARMS,817 S Burlington Ave,Los Angeles,CA,90057-4250,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209403,34,34.05,-118,97b,78c,Elderly,HFDA/8 NC,54,108.49,,
1027078,FINLEY SQUARE,407 E 120th St,Los Angeles,CA,90061-2830,31080,Metropolitan Statistical Area,Los Angeles,6037,6037241002,44,33.92,-118,80c,80c,Family,LMSA,18,74.87,,
1027079,BUCKINGHAM APARTMENTS,4050 Ursula Ave,Los Angeles,CA,90008-2069,31080,Metropolitan Statistical Area,Los Angeles,6037,6037236202,37,34.01,-118,57c*,57c*,Family,Sec 8 SR,83,89.9,,
1027081,CARTER HOUSE,449 W 78th St,Los Angeles,CA,90003-2773,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237720,37,33.97,-118,89c,73c,Disabled,PRAC/811,20,64.69,,
1027092,FREEMAN VILLA,1229 S Westmoreland Ave,Los Angeles,CA,90006-3473,31080,Metropolitan Statistical Area,Los Angeles,6037,6037213402,34,34.05,-118,78c,90b,Elderly,HFDA/8 NC,41,89.61,4% Tax Credit,
1027093,1309 SECOND AVENUE APARTMENTS,1309 2nd Ave,Los Angeles,CA,90019-4562,31080,Metropolitan Statistical Area,Los Angeles,6037,6037218120,34,34.05,-118,87b,87b,Family,PD/8 Existing,20,99.85,9% Tax Credit,
1027097,FREEWAY REDEVELOPMENT,2827 Wabash Ave,Los Angeles,CA,90033-2604,31080,Metropolitan Statistical Area,Los Angeles,6037,6037203200,34,34.05,-118,92c,98a,Family,LMSA,93,96.58,,CA16M000220
1027098,STEEL PLAZA,1711 W 3rd St,Los Angeles,CA,90017-1162,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208401,34,34.06,-118,93b,93b,Elderly,PRAC/202,65,55.88,,
1027103,LA PRO XXXII APARTMENTS,1348 Ingraham St,Los Angeles,CA,90017-2316,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209102,34,34.05,-118,84b,92b,Elderly,LMSA,113,100.12,,
1027105,LA VILLA HERMOSA,1530 W Jefferson Blvd,Los Angeles,CA,90018-3970,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222500,37,34.03,-118,97c*,77c,Family,Sec 8 NC,59,78.3,,
1027115,SILVERLAKE VILLAGE,3740 Evans St,Los Angeles,CA,90027-3345,31080,Metropolitan Statistical Area,Los Angeles,6037,6037195201,28,34.11,-118,95b,90c,Family,Preservation,79,92.6,4% Tax Credit,
1027124,PILGRIM TOWER,1207 S Vermont Ave,Los Angeles,CA,90006-2744,31080,Metropolitan Statistical Area,Los Angeles,6037,6037213320,34,34.05,-118,95b,95b,Disabled,LMSA,53,88.25,4% Tax Credit,CA16M000211
1027125,MT MORIAH SENIOR VILLA,476 W 43rd St,Los Angeles,CA,90037-2662,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231720,37,34.01,-118,93a,93a,Elderly,PRAC/202,40,38,,
1027127,TURNER APARTMENTS,7000 S Hoover St,Los Angeles,CA,90044-5260,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237600,37,33.98,-118,93c*,97b,Family,PD/8 Existing,31,93.73,9% Tax Credit,
1027130,PLEASANT HILLS HOME,1315 Pleasant Ave,Los Angeles,CA,90033-2363,31080,Metropolitan Statistical Area,Los Angeles,6037,6037203500,34,34.05,-118,86c,62c*,Family,Sec 8 NC,24,69.59,,
1027133,NELD NORTH APARTMENTS,710 W 30th St,Los Angeles,CA,90007-3757,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224700,37,34.03,-118,79b,75c,Family,LMSA,83,105.53,,
1027136,WATTS-ATHENS,717 W 81st St,Los Angeles,CA,90044-5969,31080,Metropolitan Statistical Area,Los Angeles,6037,6037238310,37,33.97,-118,96b,85c,Family,Sec 8 NC,67,85.08,,
1027142,LAS PALMAS,1778 N LAS PALMAS AVE,Los Anegeles,CA,90028,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190202,28,34.1,-118,97b,89b,Elderly,Sec 8 NC,74,108.72,,
1027143,HDR Fund II Apartments,111 S Avenue 63,Los Angeles,CA,90042-3625,31080,Metropolitan Statistical Area,Los Angeles,6037,6037183101,34,34.11,-118,84b,76c,,LMSA,39,73.94,,
1027146,CASA GRIFFIN APARTMENTS,2669 Griffin Ave,Los Angeles,CA,90031-2349,31080,Metropolitan Statistical Area,Los Angeles,6037,6037199201,34,34.08,-118,85b*,91b,Family,LMSA,40,77.94,4% Tax Credit,
1027147,MARTEL PARK,907 N Martel Ave,Los Angeles,CA,90046,31080,Metropolitan Statistical Area,Los Angeles,6037,6037192001,28,34.09,-118,78c*,78c*,Elderly,Sec 8 NC,72,131.24,,
1027153,HDR FUND 1 APARTMENTS,2714 Orchard Ave,Los Angeles,CA,90007-2355,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221820,37,34.03,-118,81b,81b,Family,LMSA,115,104.05,,
1027158,PROGRESSIVE HOME ELDERLY,7010 Denver Ave,Los Angeles,CA,90044-6269,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237600,37,33.98,-118,76c,72b*,Elderly,LMSA,111,65.24,,
1027161,CLARK SENIORS APARTMENTS,1156 S Clark Dr,Los Angeles,CA,90035-1400,31080,Metropolitan Statistical Area,Los Angeles,6037,6037217001,37,34.06,-118,90b,92c,Elderly,HFDA/8 NC,40,136.56,,
1027172,GRANDVIEW TERRACE,3940 Grand View Blvd,Los Angeles,CA,90066-4559,31080,Metropolitan Statistical Area,Los Angeles,6037,6037272302,37,34,-118,96a*,96a*,Elderly,HFDA/8 NC,190,141.97,,
1027178,HOLLYWOODLAND GOWER APARTMENTS,1206 N Gower St,Los Angeles,CA,90038-1876,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190902,28,34.09,-118,92c,91c*,Family,Sec 8 SR,83,95.69,,
1027187,COLUMBIA APARTMENTS,1522 W 11th Pl,Los Angeles,CA,90015-2035,31080,Metropolitan Statistical Area,Los Angeles,6037,6037210010,34,34.05,-118,77c,98b,Family,LMSA,127,90.78,,
1027190,ROBERT FARRELL MANOR,1818 W 71st St,Los Angeles,CA,90047-1857,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237300,37,33.97,-118,69c,69c,Family,Sec 8 NC,35,111.79,,
1027200,ROYAL APARTMENTS I,772 N Van Ness Ave,Los Angeles,CA,90038-3165,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191710,28,34.09,-118,92b*,85c*,Family,LMSA,32,64.58,,CA16M000292
1027212,LELAND COURTS,5234 Melrose Ave,Los Angeles,CA,90038-4356,31080,Metropolitan Statistical Area,Los Angeles,6037,6037192410,28,34.08,-118,70c,70c,Family,Sec 8 SR,70,116.64,,
1027213,SHERIDAN WEST VILLA,621 W 81st St,Los Angeles,CA,90044-5941,31080,Metropolitan Statistical Area,Los Angeles,6037,6037238310,37,33.97,-118,88c,88c,Family,LMSA,35,99.17,,
1027214,GOOD SHEPHERD MANOR,4411 11th Ave,Los Angeles,CA,90043-5445,31080,Metropolitan Statistical Area,Los Angeles,6037,6037234502,37,34,-118,91c,91c,Elderly,LMSA,143,116.01,,
1027215,SILVER LAKE NEW HOPE COURTYARD APARTMENTS,2301 Brier Ave,Los Angeles,CA,90039-3271,31080,Metropolitan Statistical Area,Los Angeles,6037,6037187300,28,34.1,-118,99a,85b,Disabled,PRAC/811,14,70.02,,
1027216,MADISON SENIOR HOUSING,1145 N MADISON AVE,Los Angeles,CA,90029,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191301,28,34.09,-118,96b,96b,Elderly,PRAC/202,69,48.03,,
1027223,MAC ARTHUR PARK TOWERS,450 S Grand View St,Los Angeles,CA,90057-2850,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208801,34,34.06,-118,87b,79b,Elderly,LMSA,182,108.59,4% Tax Credit,
1027226,HANCOCK GARDENS APARTMENTS,303 S Van Ness Ave,Los Angeles,CA,90020-4650,31080,Metropolitan Statistical Area,Los Angeles,6037,6037211701,34,34.07,-118,84b,88b,Elderly,Sec 8 NC,66,108.53,4% Tax Credit,
1027229,HAPPY VALLEY VILLA,3035 Sierra St,Los Angeles,CA,90031-2144,31080,Metropolitan Statistical Area,Los Angeles,6037,6037199202,34,34.08,-118,85b,85b,Family,LMSA,12,79.58,,
1027236,SHERIDAN MANOR,10634 S Central Ave,Los Angeles,CA,90002-3468,31080,Metropolitan Statistical Area,Los Angeles,6037,6037242000,43,33.94,-118,81c,88b,Family,LMSA,47,78.82,,
1027240,SHERIDAN EAST VILLA,120 W 78th St,Los Angeles,CA,90003-2449,31080,Metropolitan Statistical Area,Los Angeles,6037,6037239602,40,33.97,-118,84b,84b,Family,LMSA,24,81.44,,
1027243,SOUTH SIDE APARTMENTS,923 E 79th St,Los Angeles,CA,90001-2917,31080,Metropolitan Statistical Area,Los Angeles,6037,6037239502,40,33.97,-118,89b,91b,Family,PD/8 Existing,20,90.9,,
1027245,WATTSWOOD RELOCATION,6415 Makee Ave,Los Angeles,CA,90001-1768,31080,Metropolitan Statistical Area,Los Angeles,6037,6037533001,40,33.98,-118,84c*,43c*,Family,PD/8 MR,50,66.79,,
1027247,SOUTH CENTRAL SITES,2013 E 92nd St,Los Angeles,CA,90002-2507,31080,Metropolitan Statistical Area,Los Angeles,6037,6037535400,44,33.95,-118,90b,60c,Family,HFDA/8 SR,37,54.96,,
1027249,SHERIDAN SOUTH VILLA,7219 S San Pedro St,Los Angeles,CA,90003-2246,31080,Metropolitan Statistical Area,Los Angeles,6037,6037239601,40,33.97,-118,80c,77c*,Family,LMSA,38,84.84,,
1027250,WESTINGTON,1914 Walgrove Ave,Los Angeles,CA,90066-3032,31080,Metropolitan Statistical Area,Los Angeles,6037,6037272100,37,34,-118,85b,75b,Disabled,202/8 NC,12,101.49,,
1027251,WESTSIDE APARTMENTS,1811 W 36th Pl,Los Angeles,CA,90018-4403,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222002,37,34.02,-118,78c*,86c,Family,LMSA,59,98.87,,
1027254,WILSHIRE TOWERS,616 S Normandie Ave,Los Angeles,CA,90005-2647,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212102,34,34.06,-118,99b,85c,Elderly,LMSA,60,115.3,4% Tax Credit,CA16M000337
1027261,MASSELIN SENIOR HOUSING,404 S Cochran Ave,Los Angeles,CA,90036-3386,31080,Metropolitan Statistical Area,Los Angeles,6037,6037215102,33,34.07,-118,99b,99b,Elderly,PRAC/202,27,63,,
